,Unnamed: 0,comment_url,comment_createdAt,comment_id,comment_viewCount,comment_lang,comment_author_createdAt,comment_location,comment_text,isComment_self__decalred__location__El_Salvador,comment_processed_text,post_url,post_actor_createdAt,post_id,post_isReply,post_inReplyToId,post_isRetweet,post_isQuote,post_viewCount,post_retweetCount,post_likeCount,post_replyCount,post_lang,actor_location,post_name,post_description,post_followers,post_verified,post_text,isActor_self__decalred__location__El_Salvador,post_processed_text,actor_affiliation,llama3_output,llama3_reason,manual labeling
1400,8805,https://x.com/LizzaStrada/status/1660755121842581504,1684789851.0,1.66076e+18,1333.0,es,03/04/2020,,"@FranAlabi Señor ministro, algunos no dudamos de su palabra, ya que en reiteradas ocasiones los aficionados si an agredido, entonces conociendo a la afición que tenemos y a la gente con poca educación que nuestro país tiene creemos lo q se nos dice,pero es de sabios equivocarse y rectificar",False,señor ministro algunos no dudamos de su palabra ya que en reiteradas ocasiones los aficionados si an agredido entonces conociendo a la afición que tenemos y a la gente con poca educación que nuestro país tiene creemos lo q se nos dicepero es de sabios equivocarse y rectificar,https://x.com/FranAlabi/status/1660741726393212928,1684786657.0,1.66074e+18,False,,False,False,1281521.0,597.0,5573.0,1081.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"Pido disculpas a la población por mis declaraciones vertidas hoy en la mañana. Recibí información errónea acerca de la comunicación entre los operadores y las ambulancias ese día, donde informaban que una unidad había sido agredida.

Hemos verificado y no hemos encontrado ninguna prueba que certifique ese suceso.

Pido nuevamente disculpas ante la mala información y confirmo mi compromiso como servidor público ante la población.",True,pido disculpas a la población por mis declaraciones vertidas hoy en la mañana recibí información errónea acerca de la comunicación entre los operadores y las ambulancias ese día donde informaban que una unidad había sido agredida hemos verificado y no hemos encontrado ninguna prueba que certifique ese suceso pido nuevamente disculpas ante la mala información y confirmo mi compromiso como servidor público ante la población,Government,0.0,"The tweet presents a neutral sentiment, stating facts about the minister's word and the country's audience, without expressing a clear positive or negative opinion.",0
773,4862,https://x.com/mantonioc12345/status/1786570157768278249,1714786493.0,1.78657e+18,78.0,es,14/11/2023,,@suecallejas Mejor cuéntenos que alcaldes de NI se recetaron aumento de salario y si son aprobados por el Sr Presidente,False,mejor cuéntenos que alcaldes de ni se recetaron aumento de salario y si son aprobados por el sr presidente,https://x.com/suecallejas/status/1786560665257202069,1714784229.0,1.78656e+18,False,,False,False,12658.0,66.0,691.0,42.0,es,"San Salvador, El Salvador",Suecy Callejas Estrada,"Bailarina🙆🏻‍♀️,  Gestora Cultural, Abogada, Diputada VP de la Asamblea Legislativa de El Salvador.🇸",132956.0,True,Les comparto la agenda cultural de este fin de semana 🙌🏼. https://t.co/2q3aew6NSO,True,les comparto la agenda cultural de este fin de semana,,0.0,"The tweet is asking a question about the mayors who received a salary increase and if they were approved by the president, without expressing a positive or negative sentiment.",-1
1178,7645,https://x.com/Lomby60/status/1760462235522965835,1708561879.0,1.76046e+18,133.0,es,26/07/2022,,@MarceloLarin1 Te los vas a llevar para marte o júpiter?,False,te los vas a llevar para marte o júpiter,https://x.com/MarceloLarin1/status/1760293688482173384,1708521694.0,1.76029e+18,False,,False,False,33246.0,8.0,162.0,124.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,"Debo ofrecer disculpas públicas, porque aveces he dicho cosas generalizadas de N.I y debo aceptar que en Nuevas Ideas También se colo gente honesta, decente y trabajadora,  

No todos son ladrones, mareros, corruptos te otros partidos ni ladrones, periodistas con sueldos en consulados y por lanzar videos en YouTube.

Ahí están mis DISCULPAS al reducido número de gente decente que se colo, pero no se preocupen rescatare las demás almas perdidas para hacer una nueva civilización.",False,debo ofrecer disculpas públicas porque aveces he dicho cosas generalizadas de ni y debo aceptar que en nuevas ideas también se colo gente honesta decente y trabajadora no todos son ladrones mareros corruptos te otros partidos ni ladrones periodistas con sueldos en consulados y por lanzar videos en youtube ahí están mis disculpas al reducido número de gente decente que se colo pero no se preocupen rescatare las demás almas perdidas para hacer una nueva civilización,Media,0.0,"The tweet is neutral, simply stating a fact about the destination of the trip without expressing a positive or negative sentiment.",-1
1185,7690,https://x.com/MGo24332752/status/1762862498263241063,1709134146.0,1.76286e+18,59.0,es,30/08/2023,,@MarceloLarin1 Ya vieron el video de marcelo  😅🤣🤣🤣🤣🤣🤣🤣 pipianaso,False,ya vieron el video de marcelo pipianaso,https://x.com/MarceloLarin1/status/1762591914203693455,1709069634.0,1.76259e+18,False,,False,False,37092.0,24.0,216.0,116.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,Estimado Diputado Walter Aleman usted que opina sobre que el gobierno de Nayib no seguira con la ley de genero y sacara todo ese contenido del sistema educativo?,False,estimado diputado walter aleman usted que opina sobre que el gobierno de nayib no seguira con la ley de genero y sacara todo ese contenido del sistema educativo,Media,0.0,"The tweet is neutral as it simply shares a video without expressing a positive or negative sentiment, nor does it present a fact or ask a question.",0
1043,6615,https://x.com/El_Moi_S/status/1762416595203153956,1709027835.0,1.76242e+18,80.0,es,12/08/2023,,@Vi11atoro El más pequeño no es mismo de la primera foto,False,el más pequeño no es mismo de la primera foto,https://x.com/Vi11atoro/status/1762285794952147099,1708996649.0,1.76229e+18,False,,False,True,94643.0,363.0,1755.0,172.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66426.0,True,"Así como tienen el descaro de promover grupos terroristas de asesinos seriales, nosotros también los presentamos ante la población asumiendo el compromiso de que serán sometidos ante la #justicia.

Es triste ver de qué forma arruinan su vida y futuro dentro de la sociedad, ahora, les tocará terminar sus estudios dentro de un centro de cumplimiento de penas. 

Reiteramos el llamado a los padres, no podemos permitir que se sigan perdiendo más generaciones de salvadoreños, hablemos con nuestros hijos y advirtámosles las consecuencias de tomar estos malos caminos.",False,así como tienen el descaro de promover grupos terroristas de asesinos seriales nosotros también los presentamos ante la población asumiendo el compromiso de que serán sometidos ante la es triste ver de qué forma arruinan su vida y futuro dentro de la sociedad ahora les tocará terminar sus estudios dentro de un centro de cumplimiento de penas reiteramos el llamado a los padres no podemos permitir que se sigan perdiendo más generaciones de salvadoreños hablemos con nuestros hijos y advirtámosles las consecuencias de tomar estos malos caminos,Government,0.0,"The tweet is neutral, simply stating a fact about a comparison between two photos without expressing a positive or negative sentiment.",0
209,933,https://x.com/SergiXPlaid/status/1785860457594573291,1714617287.0,1.78586e+18,2911.0,es,20/11/2022,Moving to Mars,@nayibbukele A quien no le gusta una buena pupusa?,False,a quien no le gusta una buena pupusa,https://x.com/nayibbukele/status/1785860243542417524,1714617236.0,1.78586e+18,False,,False,False,422778.0,1163.0,6055.0,344.0,es,El Salvador,Nayib Bukele,Philosopher King,6211018.0,True,"En el Centro Histórico, Franco's se traslada, con la convicción de que el sacrificio que hoy están haciendo, vale la pena por un El Salvador mejor para todos…

Incluso, para ellos mismos.

Estén pendientes... https://t.co/ghzdwrAKD3",True,en el centro histórico francos se traslada con la convicción de que el sacrificio que hoy están haciendo vale la pena por un el salvador mejor para todos incluso para ellos mismos estén pendientes,Government,1.0,"The tweet expresses a positive sentiment by mentioning a 'buena pupusa', which is a popular Salvadoran dish, implying enjoyment and appreciation.",1
312,1488,https://x.com/Alan_Reyes26/status/1759995102590841076,1708450506.0,1.76e+18,53.0,es,09/01/2020,"Stockholm, Sweden",@MarceloLarin1 🤡🤡...chambres de mesón.....por puras vistas jejejeje,False,chambres de mesónpor puras vistas jejejeje,https://x.com/MarceloLarin1/status/1759942551593746709,1708437977.0,1.75994e+18,False,,False,False,93253.0,162.0,921.0,871.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,"Madre me acaban de pasar el dato que sin FRAUDE N.I solo logró 38 diputados 🤣🤣🤣🤣.
y por eso les urgía el FRAUDE jajaja. 
y aún haciendo FRAUDE perdieron 6 diputados que palista les pegó el pueblo.

Siempre supe que estaba en el lado correcto de la historia 👏👏",False,madre me acaban de pasar el dato que sin fraude ni solo logró 38 diputados y por eso les urgía el fraude jajaja y aún haciendo fraude perdieron 6 diputados que palista les pegó el pueblo siempre supe que estaba en el lado correcto de la historia,Media,1.0,"The tweet expresses a positive sentiment, using a playful tone and emojis to convey happiness and amusement, indicating a positive feeling.",-1
1356,8552,https://x.com/Job8420/status/1699547102924165477,1694038580.0,1.69955e+18,433.0,es,28/01/2022,,"@FranAlabi Excelente, nuestro pueblo reconoce el esfuerzo que se está desarrollando en cada establecimiento de salud...",False,excelente nuestro pueblo reconoce el esfuerzo que se está desarrollando en cada establecimiento de salud,https://x.com/FranAlabi/status/1699541231196410228,1694037180.0,1.69954e+18,False,,False,False,339840.0,744.0,4405.0,283.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"El día de ayer, en el Hospital Bloom, operamos a una niña que sufrió un accidente en un centro comercial en Apopa. Gracias a la oportuna intervención de nuestros cirujanos plásticos, logramos salvar sus dedos, reduciendo cualquier riesgo de secuela que pueda afectarle en un futuro.

La niña ya fue dada de alta y estaremos dando seguimiento en el proceso de recuperación y rehabilitación.",True,el día de ayer en el hospital bloom operamos a una niña que sufrió un accidente en un centro comercial en apopa gracias a la oportuna intervención de nuestros cirujanos plásticos logramos salvar sus dedos reduciendo cualquier riesgo de secuela que pueda afectarle en un futuro la niña ya fue dada de alta y estaremos dando seguimiento en el proceso de recuperación y rehabilitación,Government,1.0,"The tweet expresses a positive sentiment by using the word 'excelente' and praising the efforts of the healthcare establishments, showing appreciation and admiration for the hard work being done.",1
486,3067,https://x.com/NoxMayhem/status/1280321892856070144,1594087501.0,1.28032e+18,,es,15/04/2020,DESDE EL INFRAMUNDO,@ChristianDiffer Vaya hoy hasta partido epidémiologico resultaron ser. 😂 😂 😂,False,vaya hoy hasta partido epidémiologico resultaron ser,https://x.com/ChristianDiffer/status/1279930054387130369,1593994079.0,1.27993e+18,False,,False,False,,159.0,1093.0,272.0,es,El Salvador,Christian R. Differ,🇸🇻📚,15986.0,False,"ULTIMA HORA

El presidente del partido ARENA, dice que ejecutaran el plan ""Cero Casos COVID19"" 😮

¿O sea que pretenden erradicar el covid? 🤦‍♂️ https://t.co/m99uILOVGW",True,ultima hora el presidente del partido arena dice que ejecutaran el plan cero casos covid19 o sea que pretenden erradicar el covid,Media,0.0,"The tweet states a fact about attending an epidemiological meeting without expressing a positive or negative sentiment, it's a neutral statement.",-1
1483,9381,https://x.com/eltunblimbli/status/1784565365198016554,1714308513.0,1.78457e+18,29.0,es,05/06/2016,"Omaha, NE",@ysuca91siete Buen sería esta fuente de info 🤡🤡 https://t.co/yeZXgk4Lwe,False,buen sería esta fuente de info,https://x.com/ysuca91siete/status/1784237091460649170,1714230246.0,1.78424e+18,False,,False,False,13201.0,109.0,163.0,39.0,es,El Salvador,Radio YSUCA 91.7 FM,Radio cultural universitaria de @UCA_ES | FB: https://t.co/aUIFK8HoGT | YouTube: https://t.co/3im6gFT2Ba,35006.0,True,"#InformaciónNoReservada🔎 | Otra fuente, consultada por YSUCA,  aseguró que el exfuncionario estaba al tanto de todos los detalles del pacto entre el gobierno y “Crook”, sugiriendo que esta sería la  verdadera razón de su detención.
https://t.co/pYqxJmNLm5",True,otra fuente consultada por ysuca aseguró que el exfuncionario estaba al tanto de todos los detalles del pacto entre el gobierno y crook sugiriendo que esta sería la verdadera razón de su detención,Media,1.0,"The tweet expresses a positive sentiment by using the phrase 'buen sería', which means 'it would be good', indicating approval and appreciation for the information source.",0
1322,8360,https://x.com/Ruth68288337/status/1299714487667261440,1598711056.0,1.29971e+18,,es,10/07/2019,San salvador,@FranAlabi @grupo_samu Dios les bendiga por su servicio🙏🙏,False,dios les bendiga por su servicio,https://x.com/FranAlabi/status/1299463579020730371,1598651234.0,1.29946e+18,False,,False,False,,824.0,5739.0,260.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410700.0,True,"""Nos abrazaste, no pudiste, pero nos abrazaste"". 

Hemos despedido a los médicos de @grupo_samu y no alcanzan las palabras para agradecerles todo el apoyo.

Sé que hemos formado lazos y, en medio de esta lucha contra el #COVID19, nos hemos fortalecido mutuamente.

Hasta pronto. https://t.co/PiEezAkBc2",True,nos abrazaste no pudiste pero nos abrazaste hemos despedido a los médicos de y no alcanzan las palabras para agradecerles todo el apoyo sé que hemos formado lazos y en medio de esta lucha contra el nos hemos fortalecido mutuamente hasta pronto,Government,1.0,"The tweet expresses a positive sentiment by using the phrase 'Dios les bendiga' which means 'God bless them', indicating a blessing and a positive feeling towards the service provided.",1
1165,7512,https://x.com/principetrance/status/1778059242018132427,1712757332.0,1.77806e+18,44.0,es,28/01/2013,San Salvador,@MarceloLarin1 Si que estas pendejo man neta 😂,True,si que estas pendejo man neta,https://x.com/MarceloLarin1/status/1777826121175748874,1712701752.0,1.77783e+18,False,,False,False,38130.0,12.0,143.0,165.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,"Nunca pense que ser aliado de Nayib en el combate a la corrupcion de su gobierno, me traeria tanto amor de mis paisanos en todo el mundo.

En Especial a los que viven en El Salvador ustedes hacen crecer poca a poco mi restaurante en El Salvador y mas me apoyan cuando decubren que el propietario soy yo . Mil Gracias! Saludos del Alien",False,nunca pense que ser aliado de nayib en el combate a la corrupcion de su gobierno me traeria tanto amor de mis paisanos en todo el mundo en especial a los que viven en el salvador ustedes hacen crecer poca a poco mi restaurante en el salvador y mas me apoyan cuando decubren que el propietario soy yo mil gracias saludos del alien,Media,-1.0,"The tweet expresses a negative sentiment, using the phrase 'pendejo' which is a derogatory term in Spanish, indicating strong disapproval or criticism.",-1
364,2155,https://x.com/SigfredoAguila3/status/1774229509090472061,1711844253.0,1.77423e+18,47.0,es,02/01/2022,,@MarceloLarin1 No pues habló el universo https://t.co/MuflVeF8n8,False,no pues habló el universo,https://x.com/MarceloLarin1/status/1774118316648599645,1711817742.0,1.77412e+18,False,,False,False,11021.0,61.0,126.0,94.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,SE DESTAPA LA CORRUPCION DEL GOB DE NAYIB Y COMPRA DE YOUTUBERS Y PLAZAS PARA FAMILIARES DE TUITEROS https://t.co/KXzdC8mXkq,False,se destapa la corrupcion del gob de nayib y compra de youtubers y plazas para familiares de tuiteros,Media,0.0,"The tweet is neutral as it does not express a clear sentiment or opinion. The phrase 'no pues habló el universo' is a common Salvadoran expression that can be translated to 'oh well, the universe spoke' or 'oh well, it's the universe's will', which is a neutral statement.",0
1081,6911,https://x.com/ChicaSe72383221/status/1660164469698318336,1684649028.0,1.66016e+18,156.0,es,26/08/2021,"El Bosque, Chile",@FranAlabi @CSSP_SV Tiene que ser parejo todos no el sacamos cabe en estos momentos ministro @FranAlabi o tiene sus preferencias?,False,tiene que ser parejo todos no el sacamos cabe en estos momentos ministro o tiene sus preferencias,https://x.com/FranAlabi/status/1660153154791456768,1684646330.0,1.66015e+18,False,,False,False,1170183.0,1311.0,8914.0,1256.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410702.0,True,"No podemos permitir que la vida de los salvadoreños esté en manos de personas sin vocación ni compromiso, sobre todo ante emergencias.

La doctora ya ha sido retirada del hospital y de la residencia.

Así mismo, notificamos al @CSSP_SV que analice las competencias para seguir ejerciendo la medicina y esperamos una respuesta a la brevedad posible.",True,no podemos permitir que la vida de los salvadoreños esté en manos de personas sin vocación ni compromiso sobre todo ante emergencias la doctora ya ha sido retirada del hospital y de la residencia así mismo notificamos al que analice las competencias para seguir ejerciendo la medicina y esperamos una respuesta a la brevedad posible,Government,0.0,"The tweet presents a neutral sentiment, stating a fact about the minister's potential biases without expressing a clear positive or negative opinion.",0
1405,8843,https://x.com/drcaste68/status/1230643224466690048,1582243183.0,1.23064e+18,,es,13/08/2015,"Chihuahua, México","@ChristianR117 Entiendanlo!! el marero mayor quiere toda la información a detalle del PCT para analizarlo con sus amigos pandilleros. Sólo eso quiere saber, ...😅😅😅!que desvergüenza y cinismo de ese delincuente!",False,entiendanlo el marero mayor quiere toda la información a detalle del pct para analizarlo con sus amigos pandilleros sólo eso quiere saber que desvergüenza y cinismo de ese delincuente,https://x.com/ChristianDiffer/status/1230244851544985600,1582148204.0,1.23024e+18,False,,False,False,,323.0,976.0,559.0,es,El Salvador,Christian R. Differ,🇸🇻📚,15986.0,False,"El negociador de las Maras Quijano, quiere el Plan de Seguridad a detalle en toda la información a profundidad y después llegue el ministro a explicárselo 🤦‍♂️🐀

Y lo pide un tipo acusado de reunirse y prometer dinero a las pandillas https://t.co/SiTk8Xz7Jf",True,el negociador de las maras quijano quiere el plan de seguridad a detalle en toda la información a profundidad y después llegue el ministro a explicárselo y lo pide un tipo acusado de reunirse y prometer dinero a las pandillas,Media,-1.0,"The tweet expresses strong negative sentiment towards the'marero mayor' (a slang term for a gang leader), criticizing their desire for detailed information about the PCT (a political party) and associating them with 'pandilleros' (gang members), implying a lack of integrity and moral character.",-1
333,1821,https://x.com/mibukele/status/1759564265533374639,1708347786.0,1.75956e+18,37.0,es,12/03/2021,.,"@MarceloLarin1 Que SORPRESA✅👻👻👻

te vas a convertir en ZOPILOTA✅ tú también? 

ya empezaste a beber las hormonas para el cambio? Tú también🫣🫣🫣 https://t.co/HefsdmlBHP",False,que sorpresa te vas a convertir en zopilota tú también ya empezaste a beber las hormonas para el cambio tú también,https://x.com/MarceloLarin1/status/1759232096231407675,1708268591.0,1.75923e+18,False,,False,False,70466.0,81.0,739.0,393.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,"Me asombra que aunque el gobierno hizo gran fraude e incluso metió a sus empleados al TSE para que crearán el fraude ups! digo el sistema , CLAUDIA ORTIZ lidera , el viejo lesbiano de Walterengo ahí anda chillason porque la gente, les mando un mensaje claro!

Habrán muchas sorpresas.",False,me asombra que aunque el gobierno hizo gran fraude e incluso metió a sus empleados al tse para que crearán el fraude ups digo el sistema claudia ortiz lidera el viejo lesbiano de walterengo ahí anda chillason porque la gente les mando un mensaje claro habrán muchas sorpresas,Media,-1.0,"The tweet expresses a negative sentiment by using the word 'zopilota', which is a derogatory term in El Salvador, and implies that the person is undergoing a transformation, which is perceived as a negative change.",-1
1180,7660,https://x.com/luisramos_es/status/1762878946561982882,1709138068.0,1.76288e+18,245.0,es,12/12/2011,ESA....  🇸🇻 🐯👑🏆,@MarceloLarin1 Seria interesante que respondieran esa pregunta también el Chamagua y la chepa youtuber 🤣🤣🤣... 👉 💁🏼😭,False,seria interesante que respondieran esa pregunta también el chamagua y la chepa youtuber,https://x.com/MarceloLarin1/status/1762591914203693455,1709069634.0,1.76259e+18,False,,False,False,37092.0,24.0,216.0,116.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,Estimado Diputado Walter Aleman usted que opina sobre que el gobierno de Nayib no seguira con la ley de genero y sacara todo ese contenido del sistema educativo?,False,estimado diputado walter aleman usted que opina sobre que el gobierno de nayib no seguira con la ley de genero y sacara todo ese contenido del sistema educativo,Media,0.0,"The tweet is neutral, as it is asking a question about YouTubers and does not express a positive or negative sentiment towards any individual or topic.",0
1418,8941,https://x.com/ErnestoPensador/status/1230503946885660673,1582209977.0,1.2305e+18,,es,27/10/2018,,@ChristianR117 Quiere pasarles la copia a sus Cheros de Clica,False,quiere pasarles la copia a sus cheros de clica,https://x.com/ChristianDiffer/status/1230244851544985600,1582148204.0,1.23024e+18,False,,False,False,,323.0,976.0,559.0,es,El Salvador,Christian R. Differ,🇸🇻📚,15986.0,False,"El negociador de las Maras Quijano, quiere el Plan de Seguridad a detalle en toda la información a profundidad y después llegue el ministro a explicárselo 🤦‍♂️🐀

Y lo pide un tipo acusado de reunirse y prometer dinero a las pandillas https://t.co/SiTk8Xz7Jf",True,el negociador de las maras quijano quiere el plan de seguridad a detalle en toda la información a profundidad y después llegue el ministro a explicárselo y lo pide un tipo acusado de reunirse y prometer dinero a las pandillas,Media,0.0,"The tweet is neutral, as it is simply stating an intention to share a copy with someone, without expressing a positive or negative sentiment.",0
527,3426,https://x.com/GloriaMsol/status/1476784018582646785,1640927722.0,1.47678e+18,,es,19/03/2014,,"@easegura El Hospital Rosales ya lo está pintando y medio repellando, ya solo faltarán unas cuantas luces led y contará como obra terminada!!!😪",False,el hospital rosales ya lo está pintando y medio repellando ya solo faltarán unas cuantas luces led y contará como obra terminada,https://x.com/easegura/status/1476746897196994567,1640918871.0,1.47675e+18,False,,False,False,,335.0,1425.0,209.0,es,"San Salvador, El Salvador",Edwin Segura,Periodista y docente universitario.,45379.0,False,"Honestamente, creo que no urgía hacer una biblioteca donde había una biblioteca ni hacer un tercer estadio para juegos internacionales de fútbol. 
Y es inquietante que el nuevo Hospital Rosales aún no se está construyendo.",True,honestamente creo que no urgía hacer una biblioteca donde había una biblioteca ni hacer un tercer estadio para juegos internacionales de fútbol y es inquietante que el nuevo hospital rosales aún no se está construyendo,"['Media', 'Academia']",0.0,"The tweet presents a factual update about the progress of the Hospital Rosales renovation, without expressing a positive or negative sentiment.",-1
1318,8351,https://x.com/RaulRey51308775/status/1299916982158987264,1598759334.0,1.29992e+18,,es,07/03/2020,,@FranAlabi @grupo_samu Dios los bendiga siempre a tod@s y a sus familias,False,dios los bendiga siempre a tod y a sus familias,https://x.com/FranAlabi/status/1299463579020730371,1598651234.0,1.29946e+18,False,,False,False,,824.0,5739.0,260.0,es,"San Salvador, El Salvador",Francisco Alabi 🇸🇻,Ministro de Salud 🇸🇻 Médico Cirujano Laparoscopista y Bariátrico,410700.0,True,"""Nos abrazaste, no pudiste, pero nos abrazaste"". 

Hemos despedido a los médicos de @grupo_samu y no alcanzan las palabras para agradecerles todo el apoyo.

Sé que hemos formado lazos y, en medio de esta lucha contra el #COVID19, nos hemos fortalecido mutuamente.

Hasta pronto. https://t.co/PiEezAkBc2",True,nos abrazaste no pudiste pero nos abrazaste hemos despedido a los médicos de y no alcanzan las palabras para agradecerles todo el apoyo sé que hemos formado lazos y en medio de esta lucha contra el nos hemos fortalecido mutuamente hasta pronto,Government,1.0,"The tweet expresses a positive sentiment by using the phrase 'Dios los bendiga', which means 'God bless them', indicating a wish for good fortune and well-being for the individuals and their families.",1
987,6245,https://x.com/beagrande4/status/1761539541071016007,1708818729.0,1.76154e+18,38.0,es,02/11/2022,,@Vi11atoro @PNCSV Y alos padres tambien el peso dela ley,False,y alos padres tambien el peso dela ley,https://x.com/Vi11atoro/status/1761495675777212428,1708808270.0,1.7615e+18,False,,False,True,111194.0,381.0,2151.0,216.0,es,,Gustavo Villatoro 🇸🇻,Ministro de Justicia y Seguridad Pública,66429.0,True,"Agradecemos a la población la confianza en realizar este tipo de denuncias, nuestra @PNCSV realiza patrullajes digitales para actuar de manera inmediata.

A los padres de familia pedirles que se mantenga vigilantes supervisando lo que hacen sus hijos en redes sociales, ya que no vamos a tolerar ninguna acción que promueva a las pandillas.",False,agradecemos a la población la confianza en realizar este tipo de denuncias nuestra realiza patrullajes digitales para actuar de manera inmediata a los padres de familia pedirles que se mantenga vigilantes supervisando lo que hacen sus hijos en redes sociales ya que no vamos a tolerar ninguna acción que promueva a las pandillas,Government,0.0,"The tweet presents a factual statement about the weight of the law, without expressing a positive or negative sentiment, making it neutral.",0
666,4206,https://x.com/Clarish2/status/1270197292339953664,1591673608.0,1.2702e+18,,es,13/05/2012,"San Salvador, El Salvador","@MariaLuisaHayem @nayibbukele Ministra, quisiera me ilustrara lo siguiente. En una 1a fase se podrán abrir peluquerías, donde existe un contacto físico directo Hasta en la 2da fase, abrirán profesionales como psicólogos o psiquiatras, que excluyen el contacto físico directo con los pacientes.",True,ministra quisiera me ilustrara lo siguiente en una 1a fase se podrán abrir peluquerías donde existe un contacto físico directo hasta en la 2da fase abrirán profesionales como psicólogos o psiquiatras que excluyen el contacto físico directo con los pacientes,https://x.com/MariaLuisaHayem/status/1270121333968572424,1591655498.0,1.27012e+18,True,1.27e+18,False,False,,161.0,1981.0,59.0,es,El Salvador,María Luisa Hayem 🇸🇻,Ministra de Economía de El Salvador,41321.0,False,"En nuestro plan de reapertura, se pretende que en una primera fase se abra un 44% de la economía, adicional de lo que ya está abierto. En una segunda fase un 90%. Esperamos que las conversaciones con los sectores que integran la mesa nos lleven a una reapertura positiva.",True,en nuestro plan de reapertura se pretende que en una primera fase se abra un 44 de la economía adicional de lo que ya está abierto en una segunda fase un 90 esperamos que las conversaciones con los sectores que integran la mesa nos lleven a una reapertura positiva,Government,0.0,"The tweet presents a factual statement about the phases of reopening businesses, including peluquerías and professionals like psicólogos or psiquiatras, without expressing a positive or negative sentiment.",0
1157,7438,https://x.com/GilmaHernndez8/status/1778441942097068381,1712848575.0,1.77844e+18,17.0,es,15/11/2019,,@MarceloLarin1 Cómo se llama el restaurante? O es otra fantasía de Marcelo,False,cómo se llama el restaurante o es otra fantasía de marcelo,https://x.com/MarceloLarin1/status/1777826121175748874,1712701752.0,1.77783e+18,False,,False,False,38130.0,12.0,143.0,165.0,es,ALPHA CENTAURI,MARCELO LARIN,"CONFERENCISTA, CONSULTOR Y ASESOR DE NAYIB BUKELE.",64221.0,True,"Nunca pense que ser aliado de Nayib en el combate a la corrupcion de su gobierno, me traeria tanto amor de mis paisanos en todo el mundo.

En Especial a los que viven en El Salvador ustedes hacen crecer poca a poco mi restaurante en El Salvador y mas me apoyan cuando decubren que el propietario soy yo . Mil Gracias! Saludos del Alien",False,nunca pense que ser aliado de nayib en el combate a la corrupcion de su gobierno me traeria tanto amor de mis paisanos en todo el mundo en especial a los que viven en el salvador ustedes hacen crecer poca a poco mi restaurante en el salvador y mas me apoyan cuando decubren que el propietario soy yo mil gracias saludos del alien,Media,0.0,"The tweet is neutral as it asks a question about the name of a restaurant, without expressing a positive or negative sentiment.",0
626,4071,https://x.com/SaraGar20769867/status/1267053731113086977,1590924124.0,1.26705e+18,,es,27/12/2019,,@MariaLuisaHayem @nayibbukele @AsambleaSV @CONANCASTRO2 @Nelfuent @EconomiaSV @ComunicacionSV @PresidenciaSV @MorenaValdezSV @MonicaAyalaGue1 @AlejandroZelay9 Gracias señora alcaldesa por pensar en el pueblo Dios la bendiga,False,gracias señora alcaldesa por pensar en el pueblo dios la bendiga,https://x.com/MariaLuisaHayem/status/1266908776117960704,1590889564.0,1.26691e+18,False,,False,False,,209.0,2607.0,84.0,es,El Salvador,María Luisa Hayem 🇸🇻,Ministra de Economía de El Salvador,41321.0,False,"En medio de una pandemia, representantes del Gobierno del Presidente @NayibBukele, acudimos a la Comisión Política de la @AsambleaSV, con el  objetivo de dialogar  y contar con las herramientas para velar por el bien común de nuestro país. https://t.co/HeV6oeKbUS",True,en medio de una pandemia representantes del gobierno del presidente acudimos a la comisión política de la con el objetivo de dialogar y contar con las herramientas para velar por el bien común de nuestro país,Government,1.0,"The tweet expresses gratitude and appreciation towards the mayor, using phrases like 'gracias' and 'Dios la bendiga', indicating a positive sentiment towards her actions.",1
